city,__amount,__id,year,description,type,id
Sausalitoca,169086019,Salaries,2003,Actual,actual,63136F3E464B41119361EE934A97D862
Sausalitoca,223141418,Salaries,2003,Actual,actual,E4069EC517204E7E9F90C2757B4D713A
Sausalitoca,278841743,Salaries,2003,Actual,actual,52A64D7F129C4AC2878F78A83956C927
Sausalitoca,333681690,Salaries,2003,Actual,actual,88C2C19783C544C283D8F3DECC0F3CCA
Sausalitoca,384451259,Salaries,2004,Actual,actual,C23A6607CE3D4C0AB77ADDA3276B0C37
Sausalitoca,433674276,Salaries,2004,Actual,actual,7EE03E1BA8824F0EBBCF96BA5490098F
Sausalitoca,661439224,Salaries,2004,Actual,actual,16125A1C38924706969662E4EB5BDA0B
Sausalitoca,483772518,Salaries,2004,Actual,actual,8BA33386D65D42889FF47302DD0A088B
Sausalitoca,560627528,Salaries,2004,Actual,actual,C2395513F6EA484D99D17CB5A12A176F
Sausalitoca,609197223,Salaries,2004,Actual,actual,F8C68A8C4FCF4458B06BA7C06BBB43CF
Sausalitoca,51422013,Salaries,2004,Actual,actual,C6645BD82D0A4DB0A487D7A03A046E9A
Sausalitoca,661439224,Salaries,2004,Actual,actual,72C1549B79E6430591BC899C8AB8D5AA
Sausalitoca,105093266,Salaries,2004,Actual,actual,E6134DC2920747AAAA143784B85C5042
Sausalitoca,155743973,Salaries,2004,Actual,actual,E4D749CB2E8A4CAEBE18D7E6825091A3
Sausalitoca,233202231,Salaries,2004,Actual,actual,B96F2131BF9D4C60867A414A6408A7B1
Sausalitoca,336314164,Salaries,2004,Actual,actual,99D3A1F404C64456BA4DBC37CE6F6876
Sausalitoca,283415662,Salaries,2004,Actual,actual,0A4B6616BD994F9FA656D48235F95003
Sausalitoca,357731849,Salaries,2005,Actual,actual,0C9FB456AA1740AE8260B420CC77670B
Sausalitoca,607961422,Salaries,2005,Actual,actual,640ED53F31AF4D4DB02B798704C32B51
Sausalitoca,441879241,Salaries,2005,Actual,actual,1446CC0A1D954894894466A8CE6BC99F
Sausalitoca,398960568,Salaries,2005,Actual,actual,AB4F8C38798642C0BDBF96C310CF00B0
Sausalitoca,554597055,Salaries,2005,Actual,actual,273F3ED5947D48E899A71D9C73A9B496
Sausalitoca,508026964,Salaries,2005,Actual,actual,7C0703A3CD384C239FBD58AFE18F9CAF
Sausalitoca,607961422,Salaries,2005,Actual,actual,5FC41608F5A94D008533C2E53389E9B7
Sausalitoca,104207762,Salaries,2005,Actual,actual,7F822E6F4B4C4F3B9FD5A620B9510163
Sausalitoca,57275772,Salaries,2005,Actual,actual,CE01627F96704458A0AD691EBA87C69E
Sausalitoca,151276110,Salaries,2005,Actual,actual,83ABB58B798F4164B2AFEFE37BA43A13
Sausalitoca,221487088,Salaries,2005,Actual,actual,9A13873092FC4074A9E792445D1428C4
Sausalitoca,315476112,Salaries,2005,Actual,actual,CFD6A3AB2A5A4678B55FFDF2620C032E
Sausalitoca,269723399,Salaries,2005,Actual,actual,B6C8BCFD3FD34240967102818EF36468
Sausalitoca,340470662,Salaries,2006,Actual,actual,266D2A5D14C84116A5076E57FC90C19F
Sausalitoca,604899587,Salaries,2006,Actual,actual,6B44E4285A93436E9AD6DD5F3399C492
Sausalitoca,385752467,Salaries,2006,Actual,actual,953CD7B89E2A4AE3819AD1D5C9059945
Sausalitoca,457214541,Salaries,2006,Actual,actual,478237D3FCE34937B33D0108D5D37636
Sausalitoca,550678221,Salaries,2006,Actual,actual,F4F52F3379A14C1E8F72AF5E33BEBC95
Sausalitoca,504256947,Salaries,2006,Actual,actual,B22B1EA06AB84145A037063292D404CB
Sausalitoca,46102890,Salaries,2006,Actual,actual,9A8805DC608B444996B04D17791C4488
Sausalitoca,604899587,Salaries,2006,Actual,actual,C0C7D61C05B74970BBEF5B36582785BF
Sausalitoca,90507137,Salaries,2006,Actual,actual,9D7ABA2418E140C788987598FB2863D3
Sausalitoca,157364424,Salaries,2006,Actual,actual,9A69354E74B04E17862107466DCD80C5
Sausalitoca,200852692,Salaries,2006,Actual,actual,C1DC34BEB3E84D6EA48CD5F94F1ECDD8
Sausalitoca,245712742,Salaries,2006,Actual,actual,4CBDA36301DA46319D8C09FC527A6E9B
Sausalitoca,290225138,Salaries,2006,Actual,actual,C179C69F53444490A09A55DAEE1EE847
Sausalitoca,367561181,Salaries,2007,Actual,actual,24B4F79221F64C6CA10962CD23219B76
Sausalitoca,638057331,Salaries,2007,Actual,actual,F64084EC8EF94E04BF631E45E3C88221
Sausalitoca,413290568,Salaries,2007,Actual,actual,16B7BA6075564CCE82AAB6E876E0A0E0
Sausalitoca,484486623,Salaries,2007,Actual,actual,A5F031A4B9AC45138213F6AFDCB1B834
Sausalitoca,529896157,Salaries,2007,Actual,actual,5AE743A5FF5D4A5698A1BD2541BC2510
Sausalitoca,575827294,Salaries,2007,Actual,actual,C2CEACA86F5A4BEA8BD58AEA1DB293D8
Sausalitoca,638057331,Salaries,2007,Actual,actual,2C0CE5EBDE964FF8B12F7FFC9FB37A09
Sausalitoca,97723662,Salaries,2007,Actual,actual,AFDDF457FB0E4E05A11C972E3748038F
Sausalitoca,49054552,Salaries,2007,Actual,actual,1283FEB80CD04D82AD754CDD58CE6129
Sausalitoca,170001536,Salaries,2007,Actual,actual,0AF7F255E9784B9DB0D59B9CE507CA46
Sausalitoca,220805287,Salaries,2007,Actual,actual,8FBF79C2081445329EA3776BED2CD08B
Sausalitoca,269899148,Salaries,2007,Actual,actual,7C38FDDFBD8D43CB8614F7D25633DA8F
Sausalitoca,323817434,Salaries,2007,Actual,actual,6B5C2D4553644E23971ABF8C96299A6F
Sausalitoca,370093737,Salaries,2008,Actual,actual,E9D7C94235EF4F1CB17F4FA3000D9F58
Sausalitoca,445126511,Salaries,2008,Actual,actual,3F106B13D8754664AC79D9DCA346259C
Sausalitoca,661334037,Salaries,2008,Actual,actual,1D38AA7F5EEC4610B2E3606FB24A6CE5
Sausalitoca,547275762,Salaries,2008,Actual,actual,A1A653CE37EA412F89E694BEE1A8B502
Sausalitoca,495122515,Salaries,2008,Actual,actual,AD7E17BBC5D7413E96CF719A77840B1F
Sausalitoca,661334037,Salaries,2008,Actual,actual,4E5353D1876E48A78028DC31EF188F52
Sausalitoca,598059352,Salaries,2008,Actual,actual,489341004AFB474A85A7D9E4BF605610
Sausalitoca,41634475,Salaries,2008,Actual,actual,D00B86FCCDCD41C180FA2841E360A844
Sausalitoca,116128389,Salaries,2008,Actual,actual,4B569FEC05A343A18E2FAC9C6D86F220
Sausalitoca,167349353,Salaries,2008,Actual,actual,751F8D2CA3CE4EE5BFC4022031CF5A40
Sausalitoca,215196620,Salaries,2008,Actual,actual,5CDF1E598DAD46378AB4291739BA71BB
Sausalitoca,262593220,Salaries,2008,Actual,actual,925B477C8E7841F3A3DC4C36111E8D7E
Sausalitoca,320606010,Salaries,2008,Actual,actual,69A4B11C4FA145D5996F9A639FECC315
Sausalitoca,408851546,Salaries,2009,Actual,actual,81A8387C3E9443A28052C491B3D26B8D
Sausalitoca,690814691,Salaries,2009,Actual,actual,05B2860C88C443FCBC256A61B8C63A83
Sausalitoca,461180388,Salaries,2009,Actual,actual,6F8C5D596EB24B48A80F9CBFD33987F0
Sausalitoca,506378867,Salaries,2009,Actual,actual,C6F5EAA4F1DD45939280E5E033BF448C
Sausalitoca,624040805,Salaries,2009,Actual,actual,1970B6F1A7F04AB19CA8FF98FA625E4F
Sausalitoca,568057123,Salaries,2009,Actual,actual,8788C7E35F454EFB852CA5940315B6EF
Sausalitoca,54060952,Salaries,2009,Actual,actual,9564F0DD175D4E66852399DC83A7AA2E
Sausalitoca,690814691,Salaries,2009,Actual,actual,8B1B10CD59804D218BCF78F92FD0043E
Sausalitoca,184479809,Salaries,2009,Actual,actual,771767510F464E7B85E42082AC8F06B1
Sausalitoca,132371050,Salaries,2009,Actual,actual,27A9B7CA56AB4C988999C76314471D96
Sausalitoca,236185496,Salaries,2009,Actual,actual,7A504497BCC94EA1BE27589E9EFA0042
Sausalitoca,285547551,Salaries,2009,Actual,actual,D46A650E6F864B62B6E2FB9C741B10F2
Sausalitoca,341181821,Salaries,2009,Actual,actual,18EF2B88BE5D452BB9ABDC3D66C5C60C
Sausalitoca,461542152,Salaries,2010,Actual,actual,D10E6F74EE53495E8F07463FF0A89173
Sausalitoca,517702245,Salaries,2010,Actual,actual,96D9787FF8144006828E35DCC89876AE
Sausalitoca,743781576,Salaries,2010,Actual,actual,BF50DCBDAB1F4127B69069E42830A9E1
Sausalitoca,573305462,Salaries,2010,Actual,actual,83BF285894CE4E71BB570B1108AEBA52
Sausalitoca,633918706,Salaries,2010,Actual,actual,1E878358383948EAA7F5C3F5C62BC8F6
Sausalitoca,684472896,Salaries,2010,Actual,actual,803C991CD873463CB8EE5ABE49ACD0C8
Sausalitoca,743781576,Salaries,2010,Actual,actual,DE60D68F8D404F9EA013C782943F4454
Sausalitoca,77333351,Salaries,2010,Actual,actual,BA0ED588A3B5416092C3344AAF2E447C
Sausalitoca,136944423,Salaries,2010,Actual,actual,D21228CD05AF412195836115CFD23985
Sausalitoca,194941440,Salaries,2010,Actual,actual,480F5BFAD00A49BEA0EE4BF8B81DD757
Sausalitoca,253369541,Salaries,2010,Actual,actual,F3F742E5E321412280FDCADE6DA93AF6
Sausalitoca,403431293,Salaries,2010,Actual,actual,95CB94833093469D86A879B95E902356
Sausalitoca,310502055,Salaries,2010,Actual,actual,869712D464034C4C9FA215B0B5074C0B
Sausalitoca,480121342,Salaries,2011,Actual,actual,E846CDACD04C4D4A892942935AC796D8
Sausalitoca,782913365,Salaries,2011,Actual,actual,C322C041DADB4FD0A06CA8EACB228005
Sausalitoca,538086428,Salaries,2011,Actual,actual,FCA5F1FDEA67457B8C493D6DDFEA48BE
Sausalitoca,597455550,Salaries,2011,Actual,actual,EA970406626540D1B3AE5E2946397AC6
Sausalitoca,657446932,Salaries,2011,Actual,actual,7382781471CB4A39901835D581A873AF
Sausalitoca,715480839,Salaries,2011,Actual,actual,41E9B24073CF4D0EB6344DD1325F37BE
Sausalitoca,91634085,Salaries,2011,Actual,actual,D44F08E3E8194871A9A3901398C9679E
Sausalitoca,782913365,Salaries,2011,Actual,actual,8AE950AD6D2E46119715C8D9E45D89D0
Sausalitoca,151520218,Salaries,2011,Actual,actual,A958150E49944F47A309EEA1C8CFB747
Sausalitoca,213035000,Salaries,2011,Actual,actual,90682684634A40C8B5647420A0C45F95
Sausalitoca,277401664,Salaries,2011,Actual,actual,4746429CF34B4BBCB4529EC4E7ADB874
Sausalitoca,335172340,Salaries,2011,Actual,actual,8632C6DE0BB04F4294DEA13A53C63CA1
Sausalitoca,423395463,Salaries,2011,Actual,actual,73B4FBD7C3EA4DEE9442C3CA147AC316
Sausalitoca,509783124,Salaries,2012,Actual,actual,5F833C5C052A40F19F252FFE5D193CB7
Sausalitoca,835373198,Salaries,2012,Actual,actual,F7C329C52BAF4D0A942BD5840F4973EE
Sausalitoca,569730496,Salaries,2012,Actual,actual,22250FFE356D435C85828A2328F5A231
Sausalitoca,630252212,Salaries,2012,Actual,actual,A2B5B2A03E4642A3A9AF8626DEE66D3F
Sausalitoca,688652246,Salaries,2012,Actual,actual,A6A1928330904F42977202E14455F6E7
Sausalitoca,745944321,Salaries,2012,Actual,actual,D40F808B24D64E0493CF41C0746149F5
Sausalitoca,835373198,Salaries,2012,Actual,actual,DED1AF27ECFF450EA3B465745C9AA821
Sausalitoca,99693641,Salaries,2012,Actual,actual,4AC8D5424C4147A2ACF63C46FB9831BE
Sausalitoca,161439211,Salaries,2012,Actual,actual,E8D4650B2C36405FBAC45F7C0326CE12
Sausalitoca,223788513,Salaries,2012,Actual,actual,8D28CDC53EE64782AE53C4176143F5DC
Sausalitoca,286571174,Salaries,2012,Actual,actual,C7D27D63C69747DB9FA77F72518115A0
Sausalitoca,350782229,Salaries,2012,Actual,actual,A32850F5D0214B3494D21AE8C3DBB9DF
Sausalitoca,446526157,Salaries,2012,Actual,actual,9470EECE34F1428EBD568BCE491691A7
Sausalitoca,383239471,Salaries,2013,Actual,actual,9BB33AB9F73F4D2B9857DE31E066BB0E
Sausalitoca,432174332,Salaries,2013,Actual,actual,5BA497B446324181B603B3CAEF47349C
Sausalitoca,627409144,Salaries,2013,Actual,actual,90A5F31A81AF4546B3F6B9803C0DC27D
Sausalitoca,481788365,Salaries,2013,Actual,actual,4E8B0A5BCB444C38B6FAC7CC7B51FFDB
Sausalitoca,532153641,Salaries,2013,Actual,actual,F4BC4EFF3B0E4CE9B882E5F6033627E5
Sausalitoca,605562399,Salaries,2013,Actual,actual,D7E825249B1E4BC391348319BBE4C458
Sausalitoca,53450526,Salaries,2013,Actual,actual,C329973D90CA4CD5B55B8B22527F4B66
Sausalitoca,627409144,Salaries,2013,Actual,actual,B30003B65EB94D5BB2874D59A60C2A97
Sausalitoca,104973002,Salaries,2013,Actual,actual,F0584D9B93264E09A055332C37479ACB
Sausalitoca,154992000,Salaries,2013,Actual,actual,19EF5F1594114AA495112ED6F5284088
Sausalitoca,204870894,Salaries,2013,Actual,actual,B72A82B1EB1344CE8F49475BEBFA1659
Sausalitoca,278828803,Salaries,2013,Actual,actual,1804E48681604BFEBAD0C11DC0FA9895
Sausalitoca,332400864,Salaries,2013,Actual,actual,26EAA2D79D2F40E99442899ABA16B0A0
Sausalitoca,641895676,Salaries,2014,Pre-Audit,actual,B735A9F602D24C91B0821707432612AA
Sausalitoca,653392923,Salaries,2014,Budget,budget,0A88E1E4DFCE46D98A0766F5F58447F9
Sausalitoca,373733051,Salaries,2014,Actual,actual,2DD74E6E412F40BCA2E6889AF9F657BD
Sausalitoca,422589209,Salaries,2014,Actual,actual,D3072DDE7DCB4802B4D0B2EC5A7FB896
Sausalitoca,470144570,Salaries,2014,Actual,actual,D0E03AD7F56748D5A1A482C54412B3EA
Sausalitoca,516809884,Salaries,2014,Actual,actual,0227A4BC3E494B18A2FCA968BE132DA6
Sausalitoca,587472824,Salaries,2014,Actual,actual,CDAE0B293EE943EEA34B084D663ECBBD
Sausalitoca,51549855,Salaries,2014,Actual,actual,C54188022D944B7A9D7791D3F9FC9D74
Sausalitoca,641895676,Salaries,2014,Actual,actual,93CF861D9A3749D4B7BD45CA9B3DF537
Sausalitoca,99791347,Salaries,2014,Actual,actual,2A5880BF4D634BEBBA485EA2833913D1
Sausalitoca,148826769,Salaries,2014,Actual,actual,0EF411CA5E3F4BFCBD13CD6AAC687F32
Sausalitoca,197012277,Salaries,2014,Actual,actual,09D05E51E48C46F6B06C65874EE4E2DE
Sausalitoca,269036547,Salaries,2014,Actual,actual,A7FAA72263254814A5A241FDD4DE55FA
Sausalitoca,323760036,Salaries,2014,Actual,actual,DC08DD3641E141808C98150F7CE85FA7
Sausalitoca,652468277,Salaries,2015,Adopted,budget,A0E16B4B8409424D893D3BADFC67098F
Sausalitoca,663555549,Salaries,2016,Projected,budget,472C661D23534C4BA7CDA96AE910C144
Sausalitoca,83685868,Benefits,2003,Actual,actual,96CA40ED44B34478A0479913D428FBAA
Sausalitoca,94103498,Benefits,2003,Actual,actual,C6D3C3A6E4C5478BAE8554D930326851
Sausalitoca,136627789,Benefits,2003,Actual,actual,90222962EA084CFE86F7328290373069
Sausalitoca,104342119,Benefits,2003,Actual,actual,7E43103CF4A74BCC98FB03C40696E59E
Sausalitoca,121073199,Benefits,2003,Actual,actual,6FC6E115F63743BB842119823258069F
Sausalitoca,131048393,Benefits,2003,Actual,actual,2697FF3D8E454063A9CB8248A3E39560
Sausalitoca,136627789,Benefits,2003,Actual,actual,D81B5FB9923E45959356C90D7335EB56
Sausalitoca,51341363,Benefits,2003,Actual,actual,E4069EC517204E7E9F90C2757B4D713A
Sausalitoca,59294519,Benefits,2003,Actual,actual,52A64D7F129C4AC2878F78A83956C927
Sausalitoca,66644378,Benefits,2003,Actual,actual,88C2C19783C544C283D8F3DECC0F3CCA
Sausalitoca,18864059,Benefits,2003,Actual,actual,C484DFCEBC864F208BBAA37DF6993D61
Sausalitoca,27007581,Benefits,2003,Actual,actual,9F0BB5E0EDFA49C5A9DFCD59A6586BDC
Sausalitoca,35767236,Benefits,2003,Actual,actual,63136F3E464B41119361EE934A97D862
Sausalitoca,80497180,Benefits,2004,Actual,actual,C23A6607CE3D4C0AB77ADDA3276B0C37
Sausalitoca,92740970,Benefits,2004,Actual,actual,7EE03E1BA8824F0EBBCF96BA5490098F
Sausalitoca,297636599,Benefits,2004,Actual,actual,16125A1C38924706969662E4EB5BDA0B
Sausalitoca,101652910,Benefits,2004,Actual,actual,8BA33386D65D42889FF47302DD0A088B
Sausalitoca,118613926,Benefits,2004,Actual,actual,C2395513F6EA484D99D17CB5A12A176F
Sausalitoca,130219061,Benefits,2004,Actual,actual,F8C68A8C4FCF4458B06BA7C06BBB43CF
Sausalitoca,10071172,Benefits,2004,Actual,actual,C6645BD82D0A4DB0A487D7A03A046E9A
Sausalitoca,297636599,Benefits,2004,Actual,actual,72C1549B79E6430591BC899C8AB8D5AA
Sausalitoca,33749380,Benefits,2004,Actual,actual,E6134DC2920747AAAA143784B85C5042
Sausalitoca,37029191,Benefits,2004,Actual,actual,E4D749CB2E8A4CAEBE18D7E6825091A3
Sausalitoca,47821026,Benefits,2004,Actual,actual,B96F2131BF9D4C60867A414A6408A7B1
Sausalitoca,71354111,Benefits,2004,Actual,actual,99D3A1F404C64456BA4DBC37CE6F6876
Sausalitoca,55622914,Benefits,2004,Actual,actual,0A4B6616BD994F9FA656D48235F95003
Sausalitoca,143886693,Benefits,2005,Actual,actual,0C9FB456AA1740AE8260B420CC77670B
Sausalitoca,216234983,Benefits,2005,Actual,actual,640ED53F31AF4D4DB02B798704C32B51
Sausalitoca,174080406,Benefits,2005,Actual,actual,1446CC0A1D954894894466A8CE6BC99F
Sausalitoca,158424830,Benefits,2005,Actual,actual,AB4F8C38798642C0BDBF96C310CF00B0
Sausalitoca,211480257,Benefits,2005,Actual,actual,273F3ED5947D48E899A71D9C73A9B496
Sausalitoca,196906797,Benefits,2005,Actual,actual,7C0703A3CD384C239FBD58AFE18F9CAF
Sausalitoca,216234983,Benefits,2005,Actual,actual,5FC41608F5A94D008533C2E53389E9B7
Sausalitoca,28292765,Benefits,2005,Actual,actual,7F822E6F4B4C4F3B9FD5A620B9510163
Sausalitoca,11867229,Benefits,2005,Actual,actual,CE01627F96704458A0AD691EBA87C69E
Sausalitoca,52036219,Benefits,2005,Actual,actual,83ABB58B798F4164B2AFEFE37BA43A13
Sausalitoca,74650521,Benefits,2005,Actual,actual,9A13873092FC4074A9E792445D1428C4
Sausalitoca,126212405,Benefits,2005,Actual,actual,CFD6A3AB2A5A4678B55FFDF2620C032E
Sausalitoca,99095293,Benefits,2005,Actual,actual,B6C8BCFD3FD34240967102818EF36468
Sausalitoca,164562461,Benefits,2006,Actual,actual,266D2A5D14C84116A5076E57FC90C19F
Sausalitoca,256480704,Benefits,2006,Actual,actual,6B44E4285A93436E9AD6DD5F3399C492
Sausalitoca,183572079,Benefits,2006,Actual,actual,953CD7B89E2A4AE3819AD1D5C9059945
Sausalitoca,208473082,Benefits,2006,Actual,actual,478237D3FCE34937B33D0108D5D37636
Sausalitoca,245343858,Benefits,2006,Actual,actual,F4F52F3379A14C1E8F72AF5E33BEBC95
Sausalitoca,228463038,Benefits,2006,Actual,actual,B22B1EA06AB84145A037063292D404CB
Sausalitoca,34282077,Benefits,2006,Actual,actual,9A8805DC608B444996B04D17791C4488
Sausalitoca,256480704,Benefits,2006,Actual,actual,C0C7D61C05B74970BBEF5B36582785BF
Sausalitoca,50421537,Benefits,2006,Actual,actual,9D7ABA2418E140C788987598FB2863D3
Sausalitoca,83173247,Benefits,2006,Actual,actual,9A69354E74B04E17862107466DCD80C5
Sausalitoca,100026713,Benefits,2006,Actual,actual,C1DC34BEB3E84D6EA48CD5F94F1ECDD8
Sausalitoca,115981619,Benefits,2006,Actual,actual,4CBDA36301DA46319D8C09FC527A6E9B
Sausalitoca,145274207,Benefits,2006,Actual,actual,C179C69F53444490A09A55DAEE1EE847
Sausalitoca,148531622,Benefits,2007,Actual,actual,24B4F79221F64C6CA10962CD23219B76
Sausalitoca,280143158,Benefits,2007,Actual,actual,F64084EC8EF94E04BF631E45E3C88221
Sausalitoca,175344050,Benefits,2007,Actual,actual,16B7BA6075564CCE82AAB6E876E0A0E0
Sausalitoca,199935404,Benefits,2007,Actual,actual,A5F031A4B9AC45138213F6AFDCB1B834
Sausalitoca,222979461,Benefits,2007,Actual,actual,5AE743A5FF5D4A5698A1BD2541BC2510
Sausalitoca,237745595,Benefits,2007,Actual,actual,C2CEACA86F5A4BEA8BD58AEA1DB293D8
Sausalitoca,280143158,Benefits,2007,Actual,actual,2C0CE5EBDE964FF8B12F7FFC9FB37A09
Sausalitoca,47290228,Benefits,2007,Actual,actual,AFDDF457FB0E4E05A11C972E3748038F
Sausalitoca,15757143,Benefits,2007,Actual,actual,1283FEB80CD04D82AD754CDD58CE6129
Sausalitoca,74146280,Benefits,2007,Actual,actual,0AF7F255E9784B9DB0D59B9CE507CA46
Sausalitoca,93166010,Benefits,2007,Actual,actual,8FBF79C2081445329EA3776BED2CD08B
Sausalitoca,108578576,Benefits,2007,Actual,actual,7C38FDDFBD8D43CB8614F7D25633DA8F
Sausalitoca,127338172,Benefits,2007,Actual,actual,6B5C2D4553644E23971ABF8C96299A6F
Sausalitoca,193372385,Benefits,2008,Actual,actual,E9D7C94235EF4F1CB17F4FA3000D9F58
Sausalitoca,220191461,Benefits,2008,Actual,actual,3F106B13D8754664AC79D9DCA346259C
Sausalitoca,284963499,Benefits,2008,Actual,actual,1D38AA7F5EEC4610B2E3606FB24A6CE5
Sausalitoca,261269998,Benefits,2008,Actual,actual,A1A653CE37EA412F89E694BEE1A8B502
Sausalitoca,238982718,Benefits,2008,Actual,actual,AD7E17BBC5D7413E96CF719A77840B1F
Sausalitoca,284963499,Benefits,2008,Actual,actual,4E5353D1876E48A78028DC31EF188F52
Sausalitoca,296933811,Benefits,2008,Actual,actual,489341004AFB474A85A7D9E4BF605610
Sausalitoca,52897336,Benefits,2008,Actual,actual,D00B86FCCDCD41C180FA2841E360A844
Sausalitoca,78995399,Benefits,2008,Actual,actual,4B569FEC05A343A18E2FAC9C6D86F220
Sausalitoca,99705459,Benefits,2008,Actual,actual,751F8D2CA3CE4EE5BFC4022031CF5A40
Sausalitoca,117743759,Benefits,2008,Actual,actual,5CDF1E598DAD46378AB4291739BA71BB
Sausalitoca,151273405,Benefits,2008,Actual,actual,925B477C8E7841F3A3DC4C36111E8D7E
Sausalitoca,172085544,Benefits,2008,Actual,actual,69A4B11C4FA145D5996F9A639FECC315
Sausalitoca,192407011,Benefits,2009,Actual,actual,81A8387C3E9443A28052C491B3D26B8D
Sausalitoca,312612197,Benefits,2009,Actual,actual,05B2860C88C443FCBC256A61B8C63A83
Sausalitoca,215574834,Benefits,2009,Actual,actual,6F8C5D596EB24B48A80F9CBFD33987F0
Sausalitoca,239758150,Benefits,2009,Actual,actual,C6F5EAA4F1DD45939280E5E033BF448C
Sausalitoca,288964736,Benefits,2009,Actual,actual,1970B6F1A7F04AB19CA8FF98FA625E4F
Sausalitoca,264260989,Benefits,2009,Actual,actual,8788C7E35F454EFB852CA5940315B6EF
Sausalitoca,37177096,Benefits,2009,Actual,actual,9564F0DD175D4E66852399DC83A7AA2E
Sausalitoca,312612197,Benefits,2009,Actual,actual,8B1B10CD59804D218BCF78F92FD0043E
Sausalitoca,89962733,Benefits,2009,Actual,actual,771767510F464E7B85E42082AC8F06B1
Sausalitoca,67612334,Benefits,2009,Actual,actual,27A9B7CA56AB4C988999C76314471D96
Sausalitoca,111319316,Benefits,2009,Actual,actual,7A504497BCC94EA1BE27589E9EFA0042
Sausalitoca,134651709,Benefits,2009,Actual,actual,D46A650E6F864B62B6E2FB9C741B10F2
Sausalitoca,159208015,Benefits,2009,Actual,actual,18EF2B88BE5D452BB9ABDC3D66C5C60C
Sausalitoca,201537750,Benefits,2010,Actual,actual,D10E6F74EE53495E8F07463FF0A89173
Sausalitoca,227164914,Benefits,2010,Actual,actual,96D9787FF8144006828E35DCC89876AE
Sausalitoca,348824632,Benefits,2010,Actual,actual,BF50DCBDAB1F4127B69069E42830A9E1
Sausalitoca,256053068,Benefits,2010,Actual,actual,83BF285894CE4E71BB570B1108AEBA52
Sausalitoca,284181189,Benefits,2010,Actual,actual,1E878358383948EAA7F5C3F5C62BC8F6
Sausalitoca,313247941,Benefits,2010,Actual,actual,803C991CD873463CB8EE5ABE49ACD0C8
Sausalitoca,348824632,Benefits,2010,Actual,actual,DE60D68F8D404F9EA013C782943F4454
Sausalitoca,32808686,Benefits,2010,Actual,actual,BA0ED588A3B5416092C3344AAF2E447C
Sausalitoca,58194322,Benefits,2010,Actual,actual,D21228CD05AF412195836115CFD23985
Sausalitoca,85030851,Benefits,2010,Actual,actual,480F5BFAD00A49BEA0EE4BF8B81DD757
Sausalitoca,111790452,Benefits,2010,Actual,actual,F3F742E5E321412280FDCADE6DA93AF6
Sausalitoca,174680268,Benefits,2010,Actual,actual,95CB94833093469D86A879B95E902356
Sausalitoca,138305376,Benefits,2010,Actual,actual,869712D464034C4C9FA215B0B5074C0B
